Order ID,Order Date,Region,Product Category,Sales Amount,Quantity Sold,Discount (%),Profit,Profit Margin
459564f7,11-01-23,South,Furniture,4747.14,32,13,755.42,16%
c9133fe4,13-08-24,South,Groceries,2311.68,32,16,1179.55,51%
cc28bda5,10-07-24,West,Groceries,473.70,34,6,792.74,167%
f38d5515,26-05-24,South,Clothing,857.58,34,10,1979.48,231%
da48e924,26-12-23,South,Groceries,2650.63,29,9,896.09,34%
6d2c3672,21-05-24,North,Electronics,2180.67,29,20,1877.56,86%
68f13a53,13-06-23,West,Sports,1327.26,19,43,1049.60,79%
422d9044,09-10-24,West,Electronics,595.48,8,47,1480.48,249%
ff213ca5,11-10-23,East,Clothing,4825.63,9,27,1790.25,37%
8.22E+11,12-06-24,South,Clothing,3752.58,36,0,107.61,3%
88597bda,08-07-23,South,Clothing,669.37,2,18,235.59,35%
b5f4f60c,02-11-23,East,Electronics,1269.10,17,46,1446.86,114%
2aceb6df,29-09-23,North,Groceries,4017.91,5,38,332.90,8%
7d9833ab,30-05-23,South,Electronics,3802.58,34,8,1060.57,28%
54a76cb2,05-11-24,East,Furniture,3078.22,34,41,1920.28,62%
03a467f7,10-11-24,East,Sports,3419.32,48,9,1762.88,52%
4d8efede,17-11-22,West,Sports,178.50,36,20,1814.26,1016%
adf5b74f,22-04-24,North,Electronics,4742.23,43,30,493.72,10%
b21056ab,07-07-23,North,Electronics,4426.24,8,34,361.70,8%
27d2362c,21-01-23,South,Groceries,1129.67,46,43,407.36,36%
65e8de06,19-09-23,East,Furniture,494.95,1,29,1738.54,351%
ce13f90b,29-09-23,South,Furniture,3131.00,35,43,302.03,10%
c697947b,20-03-23,North,Groceries,1903.72,49,50,956.38,50%
6b6ec076,23-08-24,North,Groceries,4770.52,1,2,344.24,7%
12b21ff1,11-05-23,North,Clothing,3032.49,18,27,1734.11,57%
f81dc63e,19-10-24,West,Clothing,4027.38,28,42,1437.49,36%
9343088d,23-02-24,South,Sports,2806.13,48,6,633.41,23%
8e7c3a0b,11-04-23,East,Furniture,1226.03,5,48,906.04,74%
bff4f19b,23-02-24,North,Clothing,1823.90,22,3,1402.03,77%
e1a7d67e,17-09-24,North,Groceries,2459.56,37,50,1547.38,63%
641aee7c,20-10-24,South,Furniture,888.72,3,26,437.37,49%
c00d6085,18-01-23,West,Groceries,3677.69,22,13,1531.30,42%
fc237e79,16-05-23,North,Furniture,2224.63,11,23,403.48,18%
8923adbb,14-09-24,East,Electronics,574.64,17,8,55.21,10%
46a53781,26-04-23,South,Groceries,4998.32,24,6,273.43,5%
c5b2dd24,20-02-24,South,Sports,4946.78,28,12,1867.85,38%
79083eaa,21-05-24,West,Sports,3539.51,37,30,601.88,17%
e1511a8d,06-03-23,East,Clothing,3085.80,7,50,907.50,29%
693449fc,13-10-24,West,Electronics,4034.00,44,0,535.38,13%
e5826398,26-11-23,North,Clothing,4910.15,10,10,1318.11,27%
2eebd209,26-07-23,East,Sports,2609.71,32,36,392.28,15%
4d9c7aa1,15-12-23,South,Furniture,1806.19,1,36,1140.58,63%
7376086c,16-07-24,North,Sports,2816.83,46,46,471.74,17%
7.47E+12,15-05-24,East,Sports,1763.84,22,49,504.24,29%
ddf9a044,18-03-24,East,Furniture,2594.32,29,20,196.65,8%
2fb2ddaf,26-12-22,South,Furniture,2693.66,7,32,1994.14,74%
30e73730,03-08-24,West,Furniture,2274.85,14,29,1512.74,66%
85456184,28-08-23,East,Furniture,1077.83,35,18,30.93,3%
f1319d94,18-12-23,South,Furniture,568.66,5,9,1280.29,225%
671719c8,19-08-24,North,Furniture,4402.69,28,0,388.41,9%
f1eb7988,14-02-24,South,Clothing,3578.08,44,21,1053.49,29%
531f1294,25-11-22,South,Groceries,631.15,10,21,1798.44,285%
96cadb90,10-03-23,West,Groceries,1407.39,10,20,401.81,29%
f88af937,21-10-24,South,Electronics,3014.17,50,1,840.43,28%
a807b1be,30-08-23,West,Electronics,713.49,27,21,584.34,82%
10c7767d,23-05-24,South,Furniture,3393.71,15,5,1524.23,45%
0ad4fa73,17-10-23,West,Furniture,853.93,38,0,1889.54,221%
e024b63c,29-12-23,North,Clothing,2109.28,32,44,802.53,38%
32d448dc,25-10-24,East,Groceries,1391.95,28,25,1389.39,100%
12084c99,13-02-24,South,Furniture,2030.19,34,40,1196.21,59%
86bcab34,20-02-23,East,Groceries,1762.81,24,19,1289.49,73%
3300b48b,17-02-24,South,Sports,2738.96,4,13,1166.72,43%
b26134e9,14-09-24,East,Sports,4096.74,43,4,1584.39,39%
39a0103a,25-01-23,South,Sports,1639.47,6,10,495.53,30%
b8453595,13-10-24,North,Groceries,154.15,27,16,995.80,646%
399aef08,12-12-23,North,Clothing,2149.20,2,17,584.88,27%
c2f56f4a,01-09-24,West,Groceries,3605.60,46,40,674.24,19%
52d757fc,24-09-23,West,Electronics,1095.76,1,3,849.49,78%
6c05ec63,26-10-24,East,Sports,154.18,11,21,354.95,230%
0a23e637,26-03-24,East,Clothing,1576.17,22,40,355.88,23%
a783da02,17-02-24,South,Sports,4012.40,35,9,1412.06,35%
109bfa27,07-03-24,West,Clothing,2266.39,30,24,1213.10,54%
36bce4db,08-01-24,North,Clothing,4753.89,7,17,1882.62,40%
25e8c187,10-03-24,West,Groceries,4482.34,24,17,101.70,2%
394660f6,22-08-24,South,Clothing,3785.88,48,8,1510.62,40%
90c3f2c8,09-09-24,East,Furniture,1561.41,49,29,357.04,23%
0b711673,29-10-24,East,Furniture,1682.41,48,32,1093.90,65%
c51c4e5a,11-08-23,West,Groceries,110.49,41,30,110.92,100%
c9955828,25-06-23,North,Sports,3667.86,48,36,715.50,20%
99b014ca,20-04-23,West,Clothing,2341.86,16,40,787.30,34%
39593996,23-11-22,South,Sports,4211.86,26,36,1843.88,44%
5e14f304,26-10-23,North,Electronics,464.13,39,25,256.57,55%
b5c2aef8,15-08-24,West,Clothing,2314.88,42,22,1549.10,67%
48dfa147,15-01-23,East,Furniture,4340.87,21,5,1811.15,42%
42c2294d,22-06-23,South,Clothing,4065.19,31,9,532.53,13%
b2b5d9ea,02-02-23,West,Electronics,4508.12,13,4,1949.05,43%
5f12efb8,04-10-24,West,Furniture,3739.27,34,0,1834.47,49%
214beae0,03-07-24,South,Sports,3215.98,38,23,571.56,18%
e9b81e61,06-05-24,East,Electronics,86.82,21,40,1262.95,1455%
bfe85ed3,26-11-23,South,Sports,3270.10,44,38,1113.45,34%
5fb8051f,04-05-24,South,Sports,4050.24,25,32,308.61,8%
3182850b,03-12-23,West,Sports,3305.78,27,47,39.68,1%
690f0f0f,02-07-23,East,Electronics,4541.77,9,29,551.95,12%
4c297f9e,09-09-24,South,Groceries,4758.26,40,3,345.06,7%
d59b536d,14-11-24,East,Clothing,3537.39,48,3,1407.97,40%
c655f5ce,23-11-22,North,Electronics,1424.35,46,38,1596.06,112%
0b895b68,29-12-23,East,Clothing,4788.94,23,7,1539.38,32%
0f2fe114,30-01-24,East,Sports,2849.59,24,36,1093.55,38%
1187c161,25-10-23,West,Furniture,172.15,29,32,1761.71,1023%
2b735dc5,27-11-23,East,Furniture,1369.08,13,39,782.01,57%
799d54dd,15-04-24,South,Furniture,1627.48,37,0,1598.96,98%
e02807dd,04-04-24,South,Groceries,3353.34,19,21,1414.06,42%
91ecbc90,04-09-23,West,Furniture,3005.92,49,30,1829.89,61%
78dbbd11,05-08-23,West,Clothing,2963.64,5,32,1331.84,45%
8d59514d,10-12-22,East,Furniture,3935.36,37,34,1383.20,35%
039000b4,04-02-24,South,Groceries,3442.85,34,13,1219.11,35%
b5cf4c58,30-07-23,East,Electronics,1489.18,35,49,1487.12,100%
25616631,15-11-24,North,Clothing,4049.89,45,33,1173.47,29%
c9bc8fae,03-05-23,East,Clothing,1480.93,6,2,1330.03,90%
27279b80,08-12-23,East,Electronics,4507.49,29,30,435.14,10%
f47dc914,14-04-24,West,Groceries,2009.65,50,50,85.91,4%
7b5a708c,11-02-24,North,Furniture,54.66,49,43,359.62,658%
dfb422b4,27-05-24,West,Clothing,1522.26,25,14,796.87,52%
82d7a71b,15-02-24,West,Electronics,2235.73,44,49,1468.72,66%
bcf779f3,24-06-24,East,Furniture,51.06,43,9,1273.53,2494%
6f45d48e,20-09-23,South,Clothing,4151.41,42,22,1631.15,39%
7eff3319,29-05-23,East,Groceries,3552.18,46,37,1921.96,54%
a55f7687,01-07-24,South,Sports,2309.49,6,12,1876.26,81%
ab1ac90b,03-09-23,North,Groceries,1362.98,35,24,909.78,67%
3c129e97,29-04-23,West,Electronics,2404.62,1,46,224.39,9%
0f4e279d,10-11-24,West,Furniture,1922.89,18,26,965.63,50%
6e7d4cc4,07-03-23,West,Electronics,2023.65,24,36,293.59,15%
76a9acea,19-03-24,North,Groceries,736.54,1,45,1031.60,140%
6cdfa764,11-04-24,South,Clothing,3569.27,1,2,59.09,2%
0846b621,14-11-24,West,Sports,1709.19,6,23,1712.96,100%
9dbcb6e7,13-09-23,South,Furniture,3952.92,32,41,1364.59,35%
28abf3fb,29-11-23,East,Groceries,3847.03,49,21,387.77,10%
dd389500,24-03-24,North,Electronics,3847.99,2,27,780.19,20%
dba1ab5c,12-02-23,East,Clothing,3051.53,44,14,551.57,18%
577539ca,22-12-22,North,Groceries,2347.92,1,49,1351.44,58%
6f9e8091,10-08-23,East,Sports,1858.09,38,40,1957.73,105%
20e18111,17-09-23,South,Sports,2907.77,31,14,859.79,30%
32cc4483,28-10-24,East,Sports,4789.44,27,26,1574.29,33%
fd1f2540,02-11-24,East,Furniture,1450.32,6,29,1964.86,135%
64cd35fa,26-05-23,South,Clothing,99.12,35,21,16.68,17%
3791b96b,07-08-23,West,Furniture,4979.85,48,23,221.85,4%
6c5a85bf,01-04-24,North,Groceries,3093.22,7,44,630.86,20%
6ff94f5d,01-10-23,South,Groceries,2768.49,43,12,1787.10,65%
bd8fa6b6,30-09-24,East,Clothing,2150.25,27,6,353.71,16%
9f4623e5,16-06-24,East,Furniture,2606.79,35,25,606.51,23%
31c83bf5,13-10-23,West,Electronics,2481.92,6,16,46.79,2%
0deee9e4,10-10-24,South,Furniture,4272.42,47,20,864.28,20%
a108c929,27-03-23,East,Clothing,140.09,25,15,1748.55,1248%
baf233b5,02-12-22,North,Electronics,203.98,42,29,652.30,320%
ab216261,03-11-23,East,Sports,3498.51,26,48,933.30,27%
fe3233f8,21-10-23,North,Furniture,2016.29,22,17,132.58,7%
3c025b14,23-02-23,North,Groceries,930.21,22,24,567.00,61%
9d65bc72,19-03-24,East,Clothing,1719.54,41,32,413.34,24%
039302fd,30-08-24,South,Sports,809.83,35,2,1331.92,164%
57a60873,22-06-23,West,Clothing,1851.15,22,13,1465.39,79%
1731d0c1,23-06-23,East,Electronics,3578.13,3,34,1200.59,34%
463ac9d4,10-09-24,North,Sports,2422.61,5,41,283.27,12%
c47034be,20-09-23,East,Furniture,3337.90,49,7,1460.21,44%
ed656f9d,22-10-23,North,Furniture,4673.64,41,6,1046.03,22%
8c83c541,13-06-23,South,Sports,1813.72,37,28,1525.06,84%
8537eb06,30-04-24,East,Furniture,370.00,46,15,499.83,135%
24c545f2,18-11-22,North,Clothing,3753.64,18,18,1476.39,39%
f7c2fb1a,04-08-23,West,Furniture,4423.34,39,44,1186.92,27%
38d16905,14-12-22,West,Electronics,3266.08,35,1,990.51,30%
4dafae3b,03-04-24,West,Furniture,410.32,14,0,158.87,39%
9986cd80,13-03-24,North,Electronics,2161.90,34,42,825.68,38%
b462d61d,08-08-23,South,Furniture,801.28,49,24,1805.37,225%
998262ef,31-01-23,West,Sports,191.79,26,48,917.23,478%
acfd797a,09-04-23,North,Groceries,1380.35,42,48,1403.34,102%
792c5003,21-07-24,South,Groceries,2511.80,43,15,1516.66,60%
7c2d2037,15-05-23,South,Furniture,3701.09,6,7,602.87,16%
47e18ec7,31-07-24,East,Furniture,1661.25,46,28,308.42,19%
8a50204a,10-12-23,South,Sports,3219.04,37,17,1328.30,41%
a785b11f,25-01-24,South,Sports,506.35,22,25,402.90,80%
a5327cc1,07-01-24,West,Sports,2147.83,45,11,55.70,3%
d4bae8c7,08-10-23,North,Furniture,568.05,32,33,1269.04,223%
24458bd7,13-07-23,East,Clothing,339.78,19,46,789.51,232%
c5f47748,09-09-23,East,Furniture,1609.51,47,35,1471.56,91%
af91b041,26-01-23,East,Furniture,3767.19,27,36,1199.24,32%
dd9c707b,14-01-23,South,Groceries,2960.04,45,50,1294.22,44%
d3e29f28,16-11-23,North,Groceries,1156.53,21,48,264.91,23%
fc8f5b85,14-01-23,East,Furniture,4357.16,19,15,49.00,1%
83cae607,22-11-23,West,Furniture,2129.77,43,12,693.87,33%
01a04b25,04-08-23,South,Clothing,3808.53,33,9,1207.24,32%
58905bba,14-05-23,South,Electronics,2169.53,32,28,1614.51,74%
3bb282db,07-06-24,East,Furniture,3503.99,3,39,934.36,27%
5739c2d9,07-11-23,North,Sports,2297.71,50,10,70.75,3%
3cd29b68,08-09-23,West,Clothing,4438.77,9,39,668.96,15%
cabae629,20-04-23,West,Furniture,3549.99,26,50,781.93,22%
d70ea8dd,06-06-23,North,Electronics,2295.79,43,36,287.11,13%
17403d83,19-10-24,West,Groceries,2163.67,39,20,1599.54,74%
ffb1b354,19-12-23,North,Electronics,4061.24,26,34,96.83,2%
0c24dc1f,02-03-23,South,Clothing,3781.91,3,17,1785.77,47%
6380649b,17-09-23,East,Furniture,2172.93,42,5,1875.39,86%
0dc1c9e2,01-02-23,North,Electronics,4836.29,1,49,851.48,18%
2b0481ac,24-12-23,North,Electronics,3749.60,47,1,1685.38,45%
393051dc,12-06-23,East,Clothing,2578.61,21,1,1268.44,49%
75d7196b,03-06-23,East,Groceries,3329.80,8,1,448.93,13%
d25d00d8,03-03-24,East,Sports,4765.90,44,18,700.52,15%
d688b484,22-06-23,West,Sports,2868.24,44,32,557.86,19%
8ff4bfac,07-03-23,South,Groceries,212.13,49,28,1430.39,674%
9aed9f12,07-11-23,North,Sports,3946.66,47,29,571.86,14%
17dcc387,06-11-23,West,Electronics,1445.40,30,17,810.21,56%
bd70a9af,19-06-23,South,Sports,469.91,42,31,273.12,58%
7c4b1a1e,25-11-23,East,Sports,1376.39,24,23,1553.63,113%
d1a57606,18-06-24,East,Furniture,1711.62,22,27,489.41,29%
bea509fa,01-12-22,West,Groceries,1918.82,17,50,1389.47,72%
33f71d7f,23-04-24,East,Clothing,4873.47,28,12,1685.10,35%
05f2a758,05-04-24,South,Electronics,3403.29,17,29,980.91,29%
e716eaa0,15-11-23,East,Groceries,1330.97,42,50,1749.97,131%
04c62b5e,03-03-23,North,Clothing,3504.37,12,32,540.66,15%
7bd91fa4,04-07-24,West,Electronics,1486.37,48,11,221.31,15%
5336a59c,19-08-24,South,Clothing,1336.28,9,37,745.19,56%
54218d62,24-02-23,North,Sports,4104.16,29,5,225.36,5%
dfca7f8f,29-05-24,North,Furniture,1602.49,44,31,1635.99,102%
5ad4a807,16-07-23,West,Electronics,446.96,42,29,312.42,70%
d2ca405a,08-07-24,West,Groceries,1863.13,2,41,347.02,19%
c3c13648,09-04-24,East,Furniture,2858.02,50,11,1855.52,65%
198104be,29-05-23,North,Furniture,1623.80,37,31,1830.14,113%
d0aa5c79,19-03-23,West,Sports,2712.66,5,18,1142.63,42%
b673cfa1,29-01-23,East,Groceries,1224.67,42,21,1440.78,118%
14840aed,27-08-24,East,Sports,1975.39,1,34,283.70,14%
e0406834,18-06-24,North,Sports,3861.62,44,16,787.98,20%
877c2947,18-02-24,North,Electronics,3182.09,20,11,1253.18,39%
e03fe41c,19-05-24,North,Electronics,3127.95,21,31,1271.62,41%
30255cff,06-11-24,North,Groceries,776.68,13,0,954.28,123%
66aa260b,15-12-22,East,Electronics,2993.40,6,22,940.95,31%
dd9d8946,11-10-24,West,Sports,1735.56,2,48,1530.86,88%
b74dde3b,15-06-23,West,Groceries,502.29,11,41,979.82,195%
e62f108f,31-05-23,East,Clothing,4996.19,6,27,303.78,6%
9c6d4089,30-11-23,East,Groceries,4568.86,41,1,1669.55,37%
6207a6e5,12-10-23,West,Sports,3746.55,31,49,1831.95,49%
9cc0d104,10-11-23,South,Electronics,2145.43,20,15,643.81,30%
4.07E+279,06-03-24,North,Electronics,2069.16,30,29,238.91,12%
59fd1fc8,26-08-24,East,Furniture,2429.81,28,43,600.89,25%
07cd8e0d,03-01-23,East,Groceries,3610.64,6,4,1103.13,31%
c6d9d5a3,28-01-23,West,Sports,510.62,19,45,1557.18,305%
131bc558,14-08-24,East,Sports,4710.49,2,50,643.40,14%
3206d4e4,07-11-24,South,Clothing,101.69,29,2,1350.03,1328%
7e992911,03-11-24,South,Electronics,3671.71,4,36,531.27,14%
75010228,17-01-24,South,Furniture,2157.61,30,31,1361.44,63%
7165dc11,22-12-22,West,Clothing,2584.49,37,14,440.52,17%
7f18afdf,12-03-23,West,Groceries,633.49,15,27,410.44,65%
124d7985,02-08-23,West,Sports,3070.78,2,32,579.29,19%
70c29db9,08-04-23,West,Groceries,4277.56,14,39,331.99,8%
f0829207,11-06-24,West,Sports,4855.94,3,49,1034.92,21%
e18bbef1,29-01-24,East,Clothing,1695.84,4,50,1179.89,70%
1db74672,15-02-24,South,Furniture,3199.64,14,28,1270.46,40%
d7feb963,15-09-23,East,Furniture,167.17,50,39,311.60,186%
754bb97a,02-04-23,South,Groceries,3965.50,18,34,442.76,11%
45a51b9b,17-06-23,East,Sports,2888.81,26,6,34.66,1%
db4542e9,29-09-24,East,Electronics,4135.59,34,46,1293.94,31%
2add5976,18-03-23,East,Clothing,2558.39,18,20,1418.85,55%
0a76c6ff,18-09-24,North,Sports,1475.17,43,10,375.33,25%
18e86eeb,21-05-23,North,Electronics,4823.26,47,14,1988.22,41%
fb6f275b,09-07-23,West,Clothing,226.35,38,16,1172.74,518%
110a9323,02-10-23,South,Sports,4062.67,19,6,958.19,24%
6887ae7e,12-07-23,South,Electronics,4076.27,6,35,120.01,3%
8efc2d64,12-01-23,East,Clothing,4194.78,42,34,167.84,4%
583322f9,23-10-23,West,Electronics,881.68,42,46,1899.84,215%
6f1b32f2,03-12-23,South,Groceries,1939.83,48,50,29.61,2%
de899e43,01-05-24,North,Sports,4318.70,48,40,1917.94,44%
ed001c96,07-01-23,South,Furniture,209.16,18,4,731.63,350%
c721a04a,11-02-24,West,Furniture,753.80,21,11,385.31,51%
bb08029c,30-01-23,East,Groceries,3124.97,19,1,959.73,31%
ef7bba75,20-08-24,East,Groceries,1884.17,3,9,618.08,33%
6a3d0035,08-05-23,North,Electronics,4625.19,6,19,1547.65,33%
b7d763f3,19-04-23,West,Electronics,837.49,24,47,688.70,82%
6bbc8e31,18-07-24,West,Clothing,4141.24,17,12,998.02,24%
fe99fc06,18-06-24,North,Groceries,3285.91,16,9,1925.00,59%
77a8cdb2,08-05-23,East,Electronics,3833.20,4,24,1650.91,43%
a21d6dfd,09-09-24,North,Sports,2747.05,19,2,1191.52,43%
ab02c08f,27-07-24,West,Clothing,1601.28,39,50,1150.05,72%
664ebb6b,25-07-23,West,Groceries,1633.61,25,12,995.78,61%
c77aea95,11-11-23,North,Clothing,3427.33,34,1,428.74,13%
f386a66a,23-02-23,South,Sports,312.21,5,1,105.00,34%
f1879ead,14-02-24,West,Groceries,1749.63,37,29,562.95,32%
a74bb611,01-06-23,West,Electronics,2891.80,17,10,165.50,6%
b8676a3e,19-02-24,West,Furniture,3626.04,46,41,267.77,7%
85c44acd,06-01-24,North,Furniture,1710.54,46,25,434.37,25%
3e217475,10-09-23,North,Furniture,564.82,42,25,954.88,169%
0302f93d,03-01-24,South,Electronics,1051.09,1,31,1752.03,167%
09b52f95,01-03-24,West,Electronics,877.81,22,48,1735.36,198%
06f58af4,08-04-24,West,Clothing,2427.22,7,37,1402.55,58%
47f74209,14-07-24,South,Furniture,4162.14,23,8,1405.92,34%
e3914342,18-01-24,South,Groceries,2051.92,48,13,1357.31,66%
08641b35,02-06-23,South,Sports,1183.65,19,25,239.81,20%
6da070c0,02-11-24,West,Furniture,3309.43,39,1,943.96,29%
862c324d,15-02-24,East,Electronics,196.79,23,6,283.89,144%
7f29647a,21-04-23,South,Groceries,4277.34,7,6,1277.54,30%
265efe9a,29-10-23,East,Clothing,1101.76,36,8,1321.43,120%
6ad780cb,08-05-23,West,Electronics,1732.77,16,28,159.81,9%
8045fd84,11-06-24,East,Sports,3987.33,12,12,318.72,8%
6250e820,17-02-24,South,Sports,1210.13,38,31,1427.99,118%
84a20fa6,30-12-22,West,Clothing,4723.08,12,22,678.52,14%
614d24f2,12-06-23,North,Groceries,4052.02,9,10,1307.01,32%
b80b0e88,13-09-23,South,Groceries,2671.33,50,35,1563.42,59%
4c2f4158,07-03-23,West,Clothing,468.59,29,31,236.71,51%
0,26-10-23,East,Electronics,1595.64,4,28,233.74,15%
ba939b80,23-08-24,North,Groceries,2964.87,50,2,1417.79,48%
958ec911,13-09-23,South,Electronics,2887.93,42,17,1961.31,68%
e1d58a69,29-12-23,West,Furniture,4151.05,38,29,423.37,10%
b2afbf5f,26-08-23,South,Electronics,3112.31,49,20,1716.80,55%
9ba2a1dc,13-06-23,South,Sports,3188.73,28,18,270.47,8%
2b68d648,19-01-23,East,Sports,2298.86,47,38,1467.37,64%
41c4cc28,18-10-24,East,Electronics,2794.60,11,5,707.59,25%
c29f2f47,29-10-23,South,Electronics,2983.09,36,16,488.11,16%
58e50567,23-12-23,East,Furniture,3253.37,27,25,1000.78,31%
a9746036,14-05-24,South,Electronics,3769.74,13,0,1695.66,45%
64def9e9,07-08-23,East,Groceries,1715.83,47,32,708.22,41%
c74df610,08-06-24,East,Sports,2087.72,24,42,1716.16,82%
d5b45152,15-08-23,South,Clothing,1351.27,38,41,1355.42,100%
43544a81,15-06-24,South,Clothing,3263.35,6,20,1626.85,50%
ede5f3c4,18-06-23,East,Clothing,4774.29,2,11,1509.13,32%
2728d7d8,12-10-23,North,Clothing,1881.56,9,47,157.76,8%
46bfbce2,15-03-23,East,Furniture,1126.77,26,40,1672.41,148%
7a34dd10,22-12-23,North,Electronics,2696.45,40,23,320.01,12%
21861721,06-08-23,East,Furniture,224.91,50,8,182.79,81%
0d0b8ef6,03-02-24,North,Clothing,1849.67,15,2,957.80,52%
7e667eeb,18-11-22,North,Clothing,4612.50,32,19,87.44,2%
118019eb,06-03-23,East,Groceries,3067.14,38,24,1114.33,36%
1e4d35f7,05-04-24,North,Sports,2088.71,32,28,1073.50,51%
167f0b1c,24-12-22,South,Sports,374.69,46,39,1147.69,306%
e2bf708e,12-01-23,North,Electronics,1121.78,12,38,854.93,76%
ff37938a,19-05-24,East,Sports,3642.96,1,33,519.55,14%
fc2dc4a8,05-12-22,West,Electronics,2288.76,49,0,1239.69,54%
d2177eba,12-09-24,North,Clothing,4427.58,28,41,1578.17,36%
23c49133,17-12-22,West,Clothing,3408.62,30,32,345.22,10%
f72b8070,01-04-23,East,Clothing,3670.32,18,0,1490.44,41%
94dec928,19-06-23,North,Clothing,4639.53,27,19,1163.10,25%
4b74118b,10-08-24,East,Sports,3309.08,37,39,436.51,13%
6e64f4c8,19-01-24,South,Groceries,2197.96,11,4,1000.73,46%
93c193de,14-06-24,East,Groceries,4794.17,39,36,274.33,6%
9898fadc,18-12-22,West,Clothing,3577.22,18,46,1335.52,37%
ec9dce02,05-06-23,East,Furniture,717.47,44,33,1626.39,227%
9a165811,29-05-24,South,Groceries,4215.64,7,26,967.64,23%
530fa966,26-08-24,North,Groceries,3882.91,40,3,1277.16,33%
0ae4d5ca,18-08-23,East,Groceries,488.43,39,9,1883.86,386%
c80c23b8,11-11-23,West,Clothing,4848.59,49,21,1245.07,26%
c5091574,18-10-24,West,Sports,4308.95,9,17,1451.37,34%
4f39efba,29-01-24,West,Electronics,4176.78,30,1,755.42,18%
91b029c2,15-03-23,South,Electronics,501.62,38,45,908.80,181%
799e0ea1,29-03-24,East,Clothing,1993.27,41,15,1274.12,64%
f3d860fb,02-04-23,West,Electronics,496.81,6,31,936.91,189%
d40ba114,01-04-24,North,Groceries,867.29,15,13,638.75,74%
956bcd5a,29-03-23,South,Furniture,343.43,30,17,157.53,46%
5b67a9ab,17-02-24,West,Sports,888.20,25,36,1987.97,224%
f7f47570,10-03-23,South,Sports,4894.31,43,46,1263.96,26%
c3180020,08-04-23,East,Furniture,1037.31,25,25,1879.41,181%
562093ab,16-07-24,East,Furniture,508.28,43,31,1991.10,392%
9708f0a6,03-12-22,South,Groceries,4695.99,21,35,1763.97,38%
2b366b80,23-06-24,East,Clothing,4209.64,25,4,143.66,3%
3cd2327a,21-09-24,South,Electronics,441.90,14,45,1256.54,284%
67a2f02e,22-03-24,East,Groceries,316.63,6,13,752.14,238%
d2e6df0c,08-10-24,West,Furniture,911.57,50,41,1112.53,122%
e27f5979,24-09-24,North,Clothing,3096.16,23,16,1826.27,59%
bd27e044,26-07-23,East,Clothing,801.64,42,34,888.02,111%
2957f690,29-11-23,North,Clothing,3782.01,42,45,1585.03,42%
1fde4f9d,25-08-23,West,Groceries,4386.16,20,12,721.38,16%
82d9fa85,24-08-24,East,Sports,3461.27,23,7,1466.40,42%
0649ed80,24-02-23,South,Groceries,902.62,8,14,1246.85,138%
6d5fdc08,21-04-24,West,Clothing,2267.92,48,41,1941.61,86%
c3059dc1,20-07-23,West,Groceries,1321.17,25,31,1015.13,77%
362fb76a,02-01-24,East,Sports,1523.96,31,3,214.44,14%
d41f4c90,27-11-22,South,Clothing,4507.07,9,26,1971.62,44%
3e77bf60,20-03-24,North,Groceries,466.33,37,31,677.26,145%
f5de7bf8,26-08-23,North,Furniture,4758.10,8,13,1166.32,25%
62cd3163,27-10-23,North,Electronics,4879.57,18,21,15.95,0%
bf3f3702,03-01-23,South,Sports,297.44,34,20,1799.31,605%
52f12127,24-01-23,West,Furniture,4939.58,8,18,1943.08,39%
292c8af6,04-09-24,South,Sports,4785.15,36,11,20.05,0%
cd64bce0,02-07-23,East,Sports,1522.04,13,33,1163.18,76%
c27c441b,08-06-23,North,Furniture,4937.98,4,4,1621.84,33%
3b619f3b,30-08-24,North,Electronics,1741.76,13,4,1235.59,71%
7b9eda8d,30-05-23,West,Clothing,2253.06,39,2,1407.02,62%
3d577479,07-03-23,South,Electronics,4048.10,38,42,1664.54,41%
159e1b97,12-03-23,West,Furniture,3374.44,48,0,1508.75,45%
0036faa8,17-10-23,West,Groceries,4011.05,24,15,1583.10,39%
